model-1602604224,1602604228.978,0.23,0.1224,0.15,0.1224 
model-1602604224,1602604229.03,0.35,0.1224,0.23,0.1224 
model-1602604224,1602604229.081,0.27,0.1224,0.27,0.1224 
model-1602604224,1602604229.132,0.24,0.1224,0.27,0.1224 
model-1602604224,1602604229.184,0.22,0.1224,0.21,0.1224 
model-1602604224,1602604229.235,0.34,0.1224,0.22,0.1224 
model-1602604224,1602604229.285,0.26,0.1224,0.3,0.1224 
model-1602604224,1602604229.337,0.19,0.1224,0.22,0.1224 
model-1602604224,1602604229.387,0.23,0.1224,0.22,0.1224 
model-1602604224,1602604229.439,0.22,0.1224,0.27,0.1224 
model-1602604224,1602604229.49,0.31,0.1224,0.35,0.1224 
model-1602604224,1602604229.541,0.22,0.1224,0.25,0.1224 
model-1602604224,1602604229.592,0.23,0.1224,0.16,0.1224 
model-1602604224,1602604229.646,0.25,0.1224,0.26,0.1224 
model-1602604224,1602604229.697,0.29,0.1224,0.27,0.1224 
model-1602604224,1602604229.75,0.23,0.1224,0.29,0.1224 
model-1602604224,1602604229.8,0.18,0.1224,0.28,0.1224 
model-1602604224,1602604229.852,0.24,0.1224,0.24,0.1224 
model-1602604224,1602604229.902,0.18,0.1224,0.19,0.1224 
model-1602604224,1602604229.953,0.27,0.1224,0.28,0.1224 
model-1602604224,1602604230.004,0.23,0.1224,0.2,0.1224 
model-1602604224,1602604230.057,0.36,0.1224,0.2,0.1224 
model-1602604224,1602604230.108,0.22,0.1224,0.27,0.1224 
model-1602604224,1602604230.159,0.31,0.1224,0.26,0.1224 
model-1602604224,1602604230.21,0.29,0.1224,0.33,0.1224 
model-1602604224,1602604230.261,0.2,0.1224,0.33,0.1224 
model-1602604224,1602604230.312,0.26,0.1224,0.17,0.1224 
model-1602604224,1602604230.363,0.26,0.1224,0.27,0.1224 
model-1602604224,1602604230.414,0.3,0.1224,0.17,0.1224 
model-1602604224,1602604230.467,0.18,0.1224,0.24,0.1224 
model-1602604224,1602604230.518,0.27,0.1224,0.22,0.1224 
model-1602604224,1602604230.571,0.26,0.1224,0.19,0.1224 
model-1602604224,1602604230.621,0.28,0.1224,0.14,0.1224 
model-1602604224,1602604230.674,0.31,0.1224,0.14,0.1224 
model-1602604224,1602604230.726,0.24,0.1224,0.29,0.1224 
model-1602604224,1602604230.781,0.25,0.1224,0.29,0.1224 
model-1602604224,1602604230.832,0.3,0.1224,0.2,0.1224 
model-1602604224,1602604230.884,0.31,0.1224,0.33,0.1224 
model-1602604224,1602604230.936,0.18,0.1224,0.27,0.1224 
model-1602604224,1602604230.987,0.26,0.1224,0.29,0.1224 
model-1602604224,1602604231.039,0.21,0.1224,0.25,0.1224 
model-1602604224,1602604231.094,0.28,0.1224,0.18,0.1224 
model-1602604224,1602604231.144,0.25,0.1224,0.33,0.1224 
model-1602604224,1602604231.196,0.29,0.1224,0.24,0.1224 
model-1602604224,1602604231.248,0.33,0.1224,0.29,0.1224 
model-1602604224,1602604231.299,0.25,0.1224,0.27,0.1224 
model-1602604224,1602604231.35,0.19,0.1224,0.2,0.1224 
model-1602604224,1602604231.401,0.21,0.1224,0.24,0.1224 
model-1602604224,1602604231.451,0.22,0.1224,0.21,0.1224 
model-1602604224,1602604231.502,0.22,0.1224,0.32,0.1224 
model-1602604224,1602604231.554,0.24,0.1224,0.21,0.1224 
model-1602604224,1602604231.605,0.22,0.1224,0.29,0.1224 
model-1602604224,1602604231.655,0.23,0.1224,0.21,0.1224 
model-1602604224,1602604231.708,0.25,0.1224,0.25,0.1224 
model-1602604224,1602604231.759,0.29,0.1224,0.24,0.1224 
model-1602604224,1602604231.811,0.24,0.1224,0.22,0.1224 
model-1602604224,1602604231.861,0.21,0.1224,0.22,0.1224 
model-1602604224,1602604231.914,0.26,0.1224,0.32,0.1224 
model-1602604224,1602604231.966,0.18,0.1224,0.27,0.1224 
model-1602604224,1602604232.018,0.3,0.1224,0.2,0.1224 
model-1602604224,1602604232.075,0.17,0.1224,0.14,0.1224 
model-1602604224,1602604232.126,0.31,0.1224,0.23,0.1224 
model-1602604224,1602604232.177,0.27,0.1224,0.25,0.1224 
model-1602604224,1602604232.229,0.17,0.1224,0.32,0.1224 
model-1602604224,1602604232.28,0.25,0.1224,0.31,0.1224 
model-1602604224,1602604232.331,0.25,0.1224,0.3,0.1224 
model-1602604224,1602604232.381,0.24,0.1224,0.3,0.1224 
model-1602604224,1602604232.435,0.22,0.1224,0.28,0.1224 
model-1602604224,1602604232.485,0.23,0.1224,0.19,0.1224 
model-1602604224,1602604232.537,0.24,0.1224,0.2,0.1224 
model-1602604224,1602604232.587,0.23,0.1224,0.26,0.1224 
model-1602604224,1602604232.638,0.21,0.1224,0.18,0.1224 
model-1602604224,1602604232.689,0.29,0.1224,0.21,0.1224 
model-1602604224,1602604232.742,0.29,0.1224,0.27,0.1224 
model-1602604224,1602604232.794,0.21,0.1224,0.14,0.1224 
model-1602604224,1602604232.847,0.26,0.1224,0.21,0.1224 
model-1602604224,1602604232.898,0.26,0.1224,0.26,0.1224 
model-1602604224,1602604232.95,0.18,0.1224,0.25,0.1224 
model-1602604224,1602604233.0,0.32,0.1224,0.3,0.1224 
model-1602604224,1602604233.054,0.2,0.1224,0.32,0.1224 
model-1602604224,1602604233.104,0.29,0.1224,0.26,0.1224 
model-1602604224,1602604233.156,0.26,0.1224,0.19,0.1224 
model-1602604224,1602604233.206,0.25,0.1224,0.29,0.1224 
model-1602604224,1602604233.258,0.21,0.1224,0.18,0.1224 
model-1602604224,1602604233.308,0.2,0.1224,0.29,0.1224 
model-1602604224,1602604233.361,0.28,0.1224,0.24,0.1224 
model-1602604224,1602604233.411,0.16,0.1224,0.3,0.1224 
model-1602604224,1602604233.464,0.29,0.1224,0.3,0.1224 
model-1602604224,1602604233.515,0.27,0.1224,0.32,0.1224 
model-1602604224,1602604233.566,0.3,0.1224,0.29,0.1224 
model-1602604224,1602604233.618,0.29,0.1224,0.33,0.1224 
model-1602604224,1602604233.671,0.24,0.1224,0.2,0.1224 
model-1602604224,1602604233.722,0.26,0.1224,0.28,0.1224 
model-1602604224,1602604233.774,0.27,0.1224,0.21,0.1224 
model-1602604224,1602604233.824,0.35,0.1224,0.22,0.1224 
model-1602604224,1602604233.877,0.26,0.1224,0.26,0.1224 
model-1602604224,1602604233.927,0.25,0.1224,0.2,0.1224 
model-1602604224,1602604233.979,0.21,0.1224,0.22,0.1224 
model-1602604224,1602604234.029,0.24,0.1224,0.24,0.1224 
model-1602604224,1602604234.081,0.22,0.1224,0.3,0.1224 
model-1602604224,1602604234.135,0.25,0.1224,0.23,0.1224 
model-1602604224,1602604234.186,0.21,0.1224,0.29,0.1224 
model-1602604224,1602604234.239,0.22,0.1224,0.25,0.1224 
model-1602604224,1602604234.292,0.25,0.1224,0.29,0.1224 
model-1602604224,1602604234.343,0.28,0.1224,0.25,0.1224 
model-1602604224,1602604234.394,0.18,0.1224,0.3,0.1224 
model-1602604224,1602604234.445,0.3,0.1224,0.25,0.1224 
model-1602604224,1602604234.498,0.25,0.1224,0.34,0.1224 
model-1602604224,1602604234.548,0.24,0.1224,0.23,0.1224 
model-1602604224,1602604234.6,0.21,0.1224,0.21,0.1224 
model-1602604224,1602604234.65,0.24,0.1224,0.24,0.1224 
model-1602604224,1602604234.701,0.27,0.1224,0.19,0.1224 
model-1602604224,1602604234.752,0.24,0.1224,0.32,0.1224 
model-1602604224,1602604234.804,0.26,0.1224,0.24,0.1224 
model-1602604224,1602604234.854,0.3,0.1224,0.2,0.1224 
model-1602604224,1602604234.906,0.25,0.1224,0.28,0.1224 
model-1602604224,1602604234.956,0.21,0.1224,0.3,0.1224 
model-1602604224,1602604235.011,0.24,0.1224,0.26,0.1224 
model-1602604224,1602604235.062,0.29,0.1224,0.23,0.1224 
model-1602604224,1602604235.115,0.23,0.1224,0.23,0.1224 
model-1602604224,1602604235.165,0.23,0.1224,0.2,0.1224 
model-1602604224,1602604235.217,0.23,0.1224,0.22,0.1224 
model-1602604224,1602604235.267,0.29,0.1224,0.28,0.1224 
model-1602604224,1602604235.319,0.21,0.1224,0.21,0.1224 
model-1602604224,1602604235.375,0.18,0.1224,0.28,0.1224 
model-1602604224,1602604235.428,0.25,0.1224,0.3,0.1224 
model-1602604224,1602604235.478,0.31,0.1224,0.24,0.1224 
model-1602604224,1602604235.53,0.2,0.1224,0.29,0.1224 
model-1602604224,1602604235.581,0.31,0.1224,0.26,0.1224 
model-1602604224,1602604235.633,0.35,0.1224,0.18,0.1224 
model-1602604224,1602604235.684,0.3,0.1224,0.25,0.1224 
model-1602604224,1602604235.735,0.21,0.1224,0.24,0.1224 
model-1602604224,1602604235.785,0.19,0.1224,0.24,0.1224 
model-1602604224,1602604235.839,0.25,0.1224,0.27,0.1224 
model-1602604224,1602604235.891,0.35,0.1224,0.23,0.1224 
model-1602604224,1602604235.942,0.28,0.1224,0.22,0.1224 
model-1602604224,1602604235.992,0.23,0.1224,0.23,0.1224 
model-1602604224,1602604236.044,0.27,0.1224,0.27,0.1224 
model-1602604224,1602604236.094,0.26,0.1224,0.34,0.1224 
model-1602604224,1602604236.146,0.23,0.1224,0.28,0.1224 
model-1602604224,1602604236.197,0.29,0.1224,0.23,0.1224 
model-1602604224,1602604236.25,0.27,0.1224,0.25,0.1224 
model-1602604224,1602604236.3,0.23,0.1224,0.34,0.1224 
model-1602604224,1602604236.352,0.25,0.1224,0.24,0.1224 
model-1602604224,1602604236.403,0.31,0.1224,0.24,0.1224 
model-1602604224,1602604236.455,0.28,0.1224,0.32,0.1224 
model-1602604224,1602604236.506,0.28,0.1224,0.23,0.1224 
model-1602604224,1602604236.557,0.33,0.1224,0.23,0.1224 
model-1602604224,1602604236.608,0.29,0.1224,0.17,0.1224 
model-1602604224,1602604236.66,0.22,0.1224,0.3,0.1224 
model-1602604224,1602604236.711,0.21,0.1224,0.2,0.1224 
model-1602604224,1602604236.762,0.3,0.1224,0.34,0.1224 
model-1602604224,1602604236.813,0.29,0.1224,0.32,0.1224 
model-1602604224,1602604236.87,0.27,0.1224,0.24,0.1224 
model-1602604224,1602604236.92,0.29,0.1224,0.18,0.1224 
model-1602604224,1602604236.972,0.24,0.1224,0.24,0.1224 
model-1602604224,1602604237.022,0.19,0.1224,0.22,0.1224 
model-1602604224,1602604237.073,0.2,0.1224,0.21,0.1224 
model-1602604224,1602604237.125,0.28,0.1224,0.28,0.1224 
model-1602604224,1602604237.182,0.3,0.1224,0.26,0.1224 
model-1602604224,1602604237.233,0.29,0.1224,0.14,0.1224 
model-1602604224,1602604237.288,0.23,0.1224,0.24,0.1224 
model-1602604224,1602604237.338,0.27,0.1224,0.26,0.1224 
model-1602604224,1602604237.39,0.28,0.1224,0.25,0.1224 
model-1602604224,1602604237.44,0.2,0.1224,0.24,0.1224 
model-1602604224,1602604237.492,0.27,0.1224,0.28,0.1224 
model-1602604224,1602604237.543,0.31,0.1224,0.25,0.1224 
model-1602604224,1602604237.594,0.25,0.1224,0.22,0.1224 
model-1602604224,1602604237.645,0.27,0.1224,0.22,0.1224 
model-1602604224,1602604237.697,0.21,0.1224,0.3,0.1224 
model-1602604224,1602604237.747,0.23,0.1224,0.32,0.1224 
model-1602604224,1602604237.8,0.27,0.1224,0.26,0.1224 
model-1602604224,1602604237.852,0.27,0.1224,0.19,0.1224 
model-1602604224,1602604237.905,0.2,0.1224,0.33,0.1224 
model-1602604224,1602604237.956,0.27,0.1224,0.22,0.1224 
model-1602604224,1602604238.007,0.2,0.1224,0.22,0.1224 
model-1602604224,1602604238.058,0.28,0.1224,0.2,0.1224 
model-1602604224,1602604238.11,0.25,0.1224,0.24,0.1224 
model-1602604224,1602604238.162,0.25,0.1224,0.29,0.1224 
model-1602604224,1602604238.214,0.22,0.1224,0.36,0.1224 
model-1602604224,1602604238.266,0.25,0.1224,0.27,0.1224 
model-1602604224,1602604238.298,0.31,0.1224,0.26,0.1224 
model-1602604224,1602604238.353,0.31,0.1224,0.21,0.1224 
model-1602604224,1602604238.403,0.23,0.1224,0.23,0.1224 
model-1602604224,1602604238.454,0.24,0.1224,0.19,0.1224 
model-1602604224,1602604238.505,0.33,0.1224,0.22,0.1224 
model-1602604224,1602604238.557,0.26,0.1224,0.2,0.1224 
model-1602604224,1602604238.608,0.23,0.1224,0.3,0.1224 
model-1602604224,1602604238.659,0.22,0.1224,0.18,0.1224 
model-1602604224,1602604238.71,0.21,0.1224,0.23,0.1224 
model-1602604224,1602604238.761,0.24,0.1224,0.3,0.1224 
model-1602604224,1602604238.812,0.3,0.1224,0.28,0.1224 
model-1602604224,1602604238.865,0.22,0.1224,0.34,0.1224 
model-1602604224,1602604238.918,0.34,0.1224,0.33,0.1224 
model-1602604224,1602604238.969,0.27,0.1224,0.2,0.1224 
model-1602604224,1602604239.02,0.24,0.1224,0.19,0.1224 
model-1602604224,1602604239.071,0.25,0.1224,0.26,0.1224 
model-1602604224,1602604239.123,0.19,0.1224,0.23,0.1224 
model-1602604224,1602604239.178,0.28,0.1224,0.27,0.1224 
model-1602604224,1602604239.228,0.19,0.1224,0.27,0.1224 
model-1602604224,1602604239.279,0.21,0.1224,0.33,0.1224 
model-1602604224,1602604239.33,0.32,0.1224,0.35,0.1224 
model-1602604224,1602604239.382,0.29,0.1224,0.3,0.1224 
model-1602604224,1602604239.433,0.21,0.1224,0.3,0.1224 
model-1602604224,1602604239.484,0.26,0.1224,0.19,0.1224 
model-1602604224,1602604239.534,0.27,0.1224,0.27,0.1224 
model-1602604224,1602604239.586,0.26,0.1224,0.29,0.1224 
model-1602604224,1602604239.636,0.26,0.1224,0.29,0.1224 
model-1602604224,1602604239.687,0.32,0.1224,0.18,0.1224 
model-1602604224,1602604239.738,0.28,0.1224,0.2,0.1224 
model-1602604224,1602604239.789,0.17,0.1224,0.2,0.1224 
model-1602604224,1602604239.84,0.27,0.1224,0.23,0.1224 
model-1602604224,1602604239.893,0.19,0.1224,0.24,0.1224 
model-1602604224,1602604239.945,0.26,0.1224,0.19,0.1224 
model-1602604224,1602604239.997,0.22,0.1224,0.25,0.1224 
model-1602604224,1602604240.048,0.26,0.1224,0.28,0.1224 
model-1602604224,1602604240.099,0.27,0.1224,0.21,0.1224 
model-1602604224,1602604240.15,0.23,0.1224,0.24,0.1224 
model-1602604224,1602604240.202,0.26,0.1224,0.19,0.1224 
model-1602604224,1602604240.253,0.18,0.1224,0.26,0.1224 
model-1602604224,1602604240.304,0.18,0.1224,0.21,0.1224 
model-1602604224,1602604240.355,0.3,0.1224,0.26,0.1224 
model-1602604224,1602604240.408,0.25,0.1224,0.33,0.1224 
model-1602604224,1602604240.459,0.22,0.1224,0.27,0.1224 
model-1602604224,1602604240.51,0.23,0.1224,0.34,0.1224 
model-1602604224,1602604240.56,0.25,0.1224,0.23,0.1224 
model-1602604224,1602604240.611,0.21,0.1224,0.24,0.1224 
model-1602604224,1602604240.665,0.25,0.1224,0.23,0.1224 
model-1602604224,1602604240.717,0.15,0.1224,0.19,0.1224 
model-1602604224,1602604240.769,0.32,0.1224,0.35,0.1224 
model-1602604224,1602604240.821,0.22,0.1224,0.28,0.1224 
model-1602604224,1602604240.871,0.26,0.1224,0.22,0.1224 
model-1602604224,1602604240.926,0.29,0.1224,0.23,0.1224 
model-1602604224,1602604240.978,0.3,0.1224,0.18,0.1224 
model-1602604224,1602604241.029,0.28,0.1224,0.27,0.1224 
model-1602604224,1602604241.08,0.22,0.1224,0.28,0.1224 
model-1602604224,1602604241.132,0.25,0.1224,0.25,0.1224 
model-1602604224,1602604241.182,0.25,0.1224,0.21,0.1224 
model-1602604224,1602604241.235,0.25,0.1224,0.2,0.1224 
model-1602604224,1602604241.285,0.26,0.1224,0.26,0.1224 
model-1602604224,1602604241.337,0.21,0.1224,0.33,0.1224 
model-1602604224,1602604241.388,0.21,0.1224,0.29,0.1224 
model-1602604224,1602604241.439,0.24,0.1224,0.21,0.1224 
model-1602604224,1602604241.49,0.28,0.1224,0.34,0.1224 
model-1602604224,1602604241.541,0.24,0.1224,0.27,0.1224 
model-1602604224,1602604241.592,0.22,0.1224,0.16,0.1224 
model-1602604224,1602604241.645,0.19,0.1224,0.23,0.1224 
model-1602604224,1602604241.696,0.31,0.1224,0.27,0.1224 
model-1602604224,1602604241.747,0.15,0.1224,0.32,0.1224 
model-1602604224,1602604241.797,0.29,0.1224,0.27,0.1224 
model-1602604224,1602604241.849,0.2,0.1224,0.2,0.1224 
model-1602604224,1602604241.901,0.27,0.1224,0.29,0.1224 
model-1602604224,1602604241.953,0.3,0.1224,0.22,0.1224 
model-1602604224,1602604242.004,0.27,0.1224,0.28,0.1224 
model-1602604224,1602604242.056,0.22,0.1224,0.34,0.1224 
model-1602604224,1602604242.106,0.2,0.1224,0.26,0.1224 
model-1602604224,1602604242.157,0.29,0.1224,0.29,0.1224 
model-1602604224,1602604242.208,0.25,0.1224,0.2,0.1224 
model-1602604224,1602604242.269,0.2,0.1224,0.29,0.1224 
model-1602604224,1602604242.32,0.23,0.1224,0.22,0.1224 
model-1602604224,1602604242.371,0.35,0.1224,0.27,0.1224 
model-1602604224,1602604242.423,0.27,0.1224,0.16,0.1224 
model-1602604224,1602604242.477,0.24,0.1224,0.21,0.1224 
model-1602604224,1602604242.528,0.22,0.1224,0.28,0.1224 
model-1602604224,1602604242.581,0.34,0.1224,0.33,0.1224 
model-1602604224,1602604242.632,0.26,0.1224,0.35,0.1224 
model-1602604224,1602604242.684,0.19,0.1224,0.27,0.1224 
model-1602604224,1602604242.734,0.23,0.1224,0.28,0.1224 
model-1602604224,1602604242.787,0.22,0.1224,0.26,0.1224 
model-1602604224,1602604242.838,0.31,0.1224,0.17,0.1224 
model-1602604224,1602604242.89,0.22,0.1224,0.24,0.1224 
model-1602604224,1602604242.94,0.23,0.1224,0.18,0.1224 
model-1602604224,1602604242.993,0.25,0.1224,0.19,0.1224 
model-1602604224,1602604243.043,0.29,0.1224,0.2,0.1224 
model-1602604224,1602604243.095,0.23,0.1224,0.27,0.1224 
model-1602604224,1602604243.146,0.18,0.1224,0.29,0.1224 
model-1602604224,1602604243.198,0.24,0.1224,0.26,0.1224 
model-1602604224,1602604243.248,0.18,0.1224,0.25,0.1224 
model-1602604224,1602604243.301,0.27,0.1224,0.3,0.1224 
model-1602604224,1602604243.352,0.23,0.1224,0.33,0.1224 
model-1602604224,1602604243.404,0.36,0.1224,0.31,0.1224 
model-1602604224,1602604243.455,0.22,0.1224,0.28,0.1224 
model-1602604224,1602604243.509,0.31,0.1224,0.18,0.1224 
model-1602604224,1602604243.56,0.29,0.1224,0.26,0.1224 
model-1602604224,1602604243.613,0.2,0.1224,0.29,0.1224 
model-1602604224,1602604243.664,0.26,0.1224,0.19,0.1224 
model-1602604224,1602604243.716,0.26,0.1224,0.28,0.1224 
model-1602604224,1602604243.766,0.3,0.1224,0.2,0.1224 
model-1602604224,1602604243.818,0.18,0.1224,0.16,0.1224 
model-1602604224,1602604243.869,0.27,0.1224,0.19,0.1224 
model-1602604224,1602604243.92,0.26,0.1224,0.35,0.1224 
model-1602604224,1602604243.973,0.28,0.1224,0.18,0.1224 
model-1602604224,1602604244.029,0.31,0.1224,0.19,0.1224 
model-1602604224,1602604244.079,0.24,0.1224,0.29,0.1224 
model-1602604224,1602604244.132,0.25,0.1224,0.26,0.1224 
model-1602604224,1602604244.182,0.3,0.1224,0.21,0.1224 
model-1602604224,1602604244.234,0.31,0.1224,0.22,0.1224 
model-1602604224,1602604244.288,0.18,0.1224,0.25,0.1224 
model-1602604224,1602604244.34,0.26,0.1224,0.26,0.1224 
model-1602604224,1602604244.391,0.21,0.1224,0.24,0.1224 
model-1602604224,1602604244.444,0.28,0.1224,0.18,0.1224 
model-1602604224,1602604244.494,0.25,0.1224,0.18,0.1224 
model-1602604224,1602604244.546,0.29,0.1224,0.27,0.1224 
model-1602604224,1602604244.596,0.33,0.1224,0.22,0.1224 
model-1602604224,1602604244.648,0.25,0.1224,0.32,0.1224 
model-1602604224,1602604244.7,0.19,0.1224,0.27,0.1224 
model-1602604224,1602604244.756,0.21,0.1224,0.19,0.1224 
model-1602604224,1602604244.806,0.22,0.1224,0.19,0.1224 
model-1602604224,1602604244.859,0.22,0.1224,0.29,0.1224 
model-1602604224,1602604244.909,0.24,0.1224,0.24,0.1224 
model-1602604224,1602604244.961,0.22,0.1224,0.31,0.1224 
model-1602604224,1602604245.014,0.23,0.1224,0.23,0.1224 
model-1602604224,1602604245.07,0.25,0.1224,0.21,0.1224 
model-1602604224,1602604245.121,0.29,0.1224,0.28,0.1224 
model-1602604224,1602604245.175,0.24,0.1224,0.23,0.1224 
model-1602604224,1602604245.226,0.21,0.1224,0.27,0.1224 
model-1602604224,1602604245.279,0.26,0.1224,0.28,0.1224 
model-1602604224,1602604245.33,0.18,0.1224,0.13,0.1224 
model-1602604224,1602604245.382,0.3,0.1224,0.14,0.1224 
model-1602604224,1602604245.432,0.17,0.1224,0.24,0.1224 
model-1602604224,1602604245.486,0.31,0.1224,0.36,0.1224 
model-1602604224,1602604245.537,0.27,0.1224,0.2,0.1224 
model-1602604224,1602604245.588,0.17,0.1224,0.32,0.1224 
model-1602604224,1602604245.639,0.25,0.1224,0.32,0.1224 
model-1602604224,1602604245.69,0.25,0.1224,0.19,0.1224 
model-1602604224,1602604245.741,0.24,0.1224,0.18,0.1224 
model-1602604224,1602604245.793,0.22,0.1224,0.17,0.1224 
model-1602604224,1602604245.843,0.23,0.1224,0.24,0.1224 
model-1602604224,1602604245.897,0.24,0.1224,0.2,0.1224 
model-1602604224,1602604245.948,0.23,0.1224,0.23,0.1224 
model-1602604224,1602604246.0,0.21,0.1224,0.22,0.1224 
model-1602604224,1602604246.052,0.29,0.1224,0.23,0.1224 
model-1602604224,1602604246.107,0.29,0.1224,0.31,0.1224 
model-1602604224,1602604246.158,0.21,0.1224,0.28,0.1224 
model-1602604224,1602604246.211,0.26,0.1224,0.22,0.1224 
model-1602604224,1602604246.263,0.26,0.1224,0.29,0.1224 
model-1602604224,1602604246.318,0.18,0.1224,0.28,0.1224 
model-1602604224,1602604246.369,0.32,0.1224,0.31,0.1224 
model-1602604224,1602604246.421,0.2,0.1224,0.26,0.1224 
model-1602604224,1602604246.472,0.29,0.1224,0.27,0.1224 
model-1602604224,1602604246.524,0.26,0.1224,0.28,0.1224 
model-1602604224,1602604246.574,0.25,0.1224,0.25,0.1224 
model-1602604224,1602604246.627,0.21,0.1224,0.26,0.1224 
model-1602604224,1602604246.679,0.2,0.1224,0.29,0.1224 
model-1602604224,1602604246.736,0.28,0.1224,0.26,0.1224 
model-1602604224,1602604246.786,0.16,0.1224,0.3,0.1224 
model-1602604224,1602604246.838,0.29,0.1224,0.24,0.1224 
